# ws=     150, wn=      10, m1=      10, m2=     130
# ls=  1.0000, ts=  0.0000, gs=  2.0000, ms=  0.1500, d0=  0.1000
# mst=  0.5000, msb=  1.5000
# tn=  1.0000, mn=  1.0000
# t1t=  0.5000, t1b=  0.2000
# t2t=  0.3000, t1b=  0.4000
# Output: ev/ds,p21(iev),p12(iev)
   0.0000010   0.2563526   0.0000000
   0.0040010   0.2563432   0.0000000
   0.0080010   0.2563338   0.0000000
   0.0120010   0.2563245   0.0000000
   0.0160010   0.2563152   0.0000000
   0.0200010   0.2563059   0.0000000
   0.0240010   0.2562967   0.0000000
   0.0280010   0.2562875   0.0000000
   0.0320010   0.2562784   0.0000000
   0.0360010   0.2562692   0.0000000
   0.0400010   0.2562602   0.0000000
   0.0440009   0.2562511   0.0000000
   0.0480009   0.2562421   0.0000000
   0.0520009   0.2562331   0.0000000
   0.0560009   0.2562242   0.0000000
   0.0600009   0.2562153   0.0000000
   0.0640009   0.2562064   0.0000000
   0.0680009   0.2561975   0.0000000
   0.0720009   0.2561887   0.0000000
   0.0760009   0.2561800   0.0000000
   0.0800009   0.2561712   0.0000000
   0.0840009   0.2561625   0.0000000
   0.0880009   0.2561539   0.0000000
   0.0920009   0.2561452   0.0000000
   0.0960009   0.2561366   0.0000000
   0.1000009   0.2561281   0.0000000
   0.1040009   0.2561195   0.0000000
   0.1080009   0.2561111   0.0000000
   0.1120009   0.2561026   0.0000000
   0.1160009   0.2560942   0.0000000
   0.1200009   0.2560858   0.0000000
   0.1240008   0.2560774   0.0000000
   0.1280008   0.2560691   0.0000000
   0.1320008   0.2560608   0.0000000
   0.1360008   0.2560526   0.0000000
   0.1400008   0.2560444   0.0000000
   0.1440008   0.2560362   0.0000000
   0.1480008   0.2560280   0.0000000
   0.1520008   0.2560199   0.0000000
   0.1560008   0.2560119   0.0000000
   0.1600008   0.2560038   0.0000000
   0.1640008   0.2559958   0.0000000
   0.1680008   0.2559878   0.0000000
   0.1720008   0.2559799   0.0000000
   0.1760008   0.2559720   0.0000000
   0.1800008   0.2559641   0.0000000
   0.1840008   0.2559563   0.0000000
   0.1880008   0.2559485   0.0000000
   0.1920008   0.2559407   0.0000000
   0.1960008   0.2559330   0.0000000
   0.2000008   0.2559253   0.0000000
   0.2040007   0.2559176   0.0000000
   0.2080007   0.2559100   0.0000000
   0.2120007   0.2559024   0.0000000
   0.2160007   0.2558949   0.0000000
   0.2200007   0.2558873   0.0000000
   0.2240007   0.2558798   0.0000000
   0.2280007   0.2558724   0.0000000
   0.2320007   0.2558650   0.0000000
   0.2360007   0.2558576   0.0000000
   0.2400007   0.2558502   0.0000000
   0.2440007   0.2558429   0.0000000
   0.2480007   0.2558356   0.0000000
   0.2520007   0.2558284   0.0000000
   0.2560007   0.2558212   0.0000000
   0.2600007   0.2558140   0.0000000
   0.2640007   0.2558068   0.0000000
   0.2680007   0.2557997   0.0000000
   0.2720007   0.2557926   0.0000000
   0.2760007   0.2557856   0.0000000
   0.2800007   0.2557786   0.0000000
   0.2840006   0.2557716   0.0000000
   0.2880006   0.2557646   0.0000000
   0.2920006   0.2557577   0.0000000
   0.2960006   0.2557509   0.0000000
   0.3000006   0.2557440   0.0000000
   0.3040006   0.2557372   0.0000000
   0.3080006   0.2557304   0.0000000
   0.3120006   0.2557237   0.0000000
   0.3160006   0.2557170   0.0000000
   0.3200006   0.2557103   0.0000000
   0.3240006   0.2557037   0.0000000
   0.3280006   0.2556971   0.0000000
   0.3320006   0.2556905   0.0000000
   0.3360006   0.2556839   0.0000000
   0.3400006   0.2556774   0.0000000
   0.3440006   0.2556710   0.0000000
   0.3480006   0.2556645   0.0000000
   0.3520006   0.2556581   0.0000000
   0.3560006   0.2556518   0.0000000
   0.3600006   0.2556454   0.0000000
   0.3640005   0.2556391   0.0000000
   0.3680005   0.2556328   0.0000000
   0.3720005   0.2556266   0.0000000
   0.3760005   0.2556204   0.0000000
   0.3800005   0.2556142   0.0000000
   0.3840005   0.2556081   0.0000000
   0.3880005   0.2556020   0.0000000
   0.3920005   0.2555959   0.0000000
   0.3960005   0.2555899   0.0000000
   0.4000005   0.2555839   0.0000000
   0.4040005   0.2555779   0.0000000
   0.4080005   0.2555720   0.0000000
   0.4120005   0.2555661   0.0000000
   0.4160005   0.2555602   0.0000000
   0.4200005   0.2555543   0.0000000
   0.4240005   0.2555485   0.0000000
   0.4280005   0.2555428   0.0000000
   0.4320005   0.2555370   0.0000000
   0.4360005   0.2555313   0.0000000
   0.4400005   0.2555256   0.0000000
   0.4440004   0.2555200   0.0000000
   0.4480004   0.2555144   0.0000000
   0.4520004   0.2555088   0.0000000
   0.4560004   0.2555033   0.0000000
   0.4600004   0.2554978   0.0000000
   0.4640004   0.2554923   0.0000000
   0.4680004   0.2554868   0.0000000
   0.4720004   0.2554814   0.0000000
   0.4760004   0.2554760   0.0000000
   0.4800004   0.2554707   0.0000000
   0.4840004   0.2554654   0.0000000
   0.4880004   0.2554601   0.0000000
   0.4920004   0.2554549   0.0000000
   0.4960004   0.2554496   0.0000000
   0.5000004   0.2554445   0.0000000
   0.5040004   0.2554393   0.0000000
   0.5080004   0.2554342   0.0000000
   0.5120004   0.2554291   0.0000000
   0.5160004   0.2554240   0.0000000
   0.5200004   0.2554190   0.0000000
   0.5240003   0.2554140   0.0000000
   0.5280003   0.2554091   0.0000000
   0.5320003   0.2554041   0.0000000
   0.5360003   0.2553993   0.0000000
   0.5400003   0.2553944   0.0000000
   0.5440003   0.2553896   0.0000000
   0.5480003   0.2553848   0.0000000
   0.5520003   0.2553800   0.0000000
   0.5560003   0.2553753   0.0000000
   0.5600003   0.2553706   0.0000000
   0.5640003   0.2553659   0.0000000
   0.5680003   0.2553613   0.0000000
   0.5720003   0.2553567   0.0000000
   0.5760003   0.2553521   0.0000000
   0.5800003   0.2553475   0.0000000
   0.5840003   0.2553430   0.0000000
   0.5880003   0.2553385   0.0000000
   0.5920003   0.2553341   0.0000000
   0.5960003   0.2553297   0.0000000
   0.6000003   0.2553253   0.0000000
   0.6040002   0.2553210   0.0000000
   0.6080002   0.2553166   0.0000000
   0.6120002   0.2553123   0.0000000
   0.6160002   0.2553081   0.0000000
   0.6200002   0.2553039   0.0000000
   0.6240002   0.2552997   0.0000000
   0.6280002   0.2552955   0.0000000
   0.6320002   0.2552914   0.0000000
   0.6360002   0.2552873   0.0000000
   0.6400002   0.2552832   0.0000000
   0.6440002   0.2552792   0.0000000
   0.6480002   0.2552752   0.0000000
   0.6520002   0.2552712   0.0000000
   0.6560002   0.2552673   0.0000000
   0.6600002   0.2552634   0.0000000
   0.6640002   0.2552595   0.0000000
   0.6680002   0.2552556   0.0000000
   0.6720002   0.2552518   0.0000000
   0.6760002   0.2552480   0.0000000
   0.6800002   0.2552443   0.0000000
   0.6840001   0.2552405   0.0000000
   0.6880001   0.2552369   0.0000000
   0.6920001   0.2552332   0.0000000
   0.6960001   0.2552296   0.0000000
   0.7000001   0.2552260   0.0000000
   0.7040001   0.2552224   0.0000000
   0.7080001   0.2552189   0.0000000
   0.7120001   0.2552154   0.0000000
   0.7160001   0.2552119   0.0000000
   0.7200001   0.2552084   0.0000000
   0.7240001   0.2552050   0.0000000
   0.7280001   0.2552016   0.0000000
   0.7320001   0.2551983   0.0000000
   0.7360001   0.2551950   0.0000000
   0.7400001   0.2551917   0.0000000
   0.7440001   0.2551884   0.0000000
   0.7480001   0.2551852   0.0000000
   0.7520001   0.2551820   0.0000000
   0.7560001   0.2551788   0.0000000
   0.7600001   0.2551757   0.0000000
   0.7640000   0.2551726   0.0000000
   0.7680000   0.2551695   0.0000000
   0.7720000   0.2551664   0.0000000
   0.7760000   0.2551634   0.0000000
   0.7800000   0.2551604   0.0000000
   0.7840000   0.2551575   0.0000000
   0.7880000   0.2551546   0.0000000
   0.7920000   0.2551517   0.0000000
   0.7960000   0.2551488   0.0000000
   0.8000000   0.2551460   0.0000000
