          0.00100000         -0.00000116          0.00024829         -0.00000000          0.00000000
          0.00899000         -0.00009260          0.00229952         -0.00000000          0.00000000
          0.01698000         -0.00031255          0.00444034         -0.00000000          0.00000000
          0.02497000         -0.00063689          0.00664259         -0.00000000          0.00000000
          0.03296000         -0.00105027          0.00888576         -0.00000000          0.00000000
          0.04095000         -0.00154068          0.01115751         -0.00000000          0.00000000
          0.04894000         -0.00210149          0.01345300         -0.00000000          0.00000000
          0.05693000         -0.00272804          0.01576709         -0.00000000          0.00000000
          0.06492000         -0.00341666          0.01809518         -0.00000000          0.00000000
          0.07291000         -0.00416433          0.02043318         -0.00000000          0.00000000
          0.08090000         -0.00496850          0.02277728         -0.00000000          0.00000000
          0.08889000         -0.00582687          0.02512378         -0.00000000          0.00000000
          0.09688000         -0.00673723          0.02746903         -0.00000000          0.00000000
          0.10487000         -0.00769738          0.02980933         -0.00000000          0.00000000
          0.11286000         -0.00870505          0.03214101         -0.00000000          0.00000000
          0.12085000         -0.00975785          0.03446039         -0.00000000          0.00000000
          0.12884000         -0.01085322          0.03676391         -0.00000000          0.00000000
          0.13683000         -0.01198846          0.03904813         -0.00000000          0.00000000
          0.14482000         -0.01316074          0.04130985         -0.00000000          0.00000000
          0.15281000         -0.01436713          0.04354610         -0.00000000          0.00000000
          0.16080000         -0.01560462          0.04575429         -0.00000000          0.00000000
          0.16879000         -0.01687021          0.04793213         -0.00000000          0.00000000
          0.17678000         -0.01816090          0.05007774         -0.00000000          0.00000000
          0.18477000         -0.01947379          0.05218962         -0.00000000          0.00000000
          0.19276000         -0.02080607          0.05426664         -0.00000000          0.00000000
          0.20075000         -0.02215509          0.05630801         -0.00000000          0.00000000
          0.20874000         -0.02351833          0.05831323         -0.00000000          0.00000000
          0.21673000         -0.02489342          0.06028207         -0.00000000          0.00000000
          0.22472000         -0.02627812          0.06221445         -0.00000000          0.00000000
          0.23271000         -0.02767028          0.06411044         -0.00000000          0.00000000
          0.24070000         -0.02906778          0.06597013         -0.00000000          0.00000000
          0.24869000         -0.03046853          0.06779363         -0.00000000          0.00000000
          0.25668000         -0.03187033          0.06958091         -0.00000000          0.00000000
          0.26467000         -0.03327086          0.07133187         -0.00000000          0.00000000
