# ws=     150, wn=      10, m1=      10, m2=     130
# ls=  1.0000, ts=  0.5000, gs=  0.5000, d0= -0.5000, d1=  0.3000
# mst=  0.5000, msb=  1.5000
# tn=  1.0000, mn=  1.0000
# t1t=  0.5000, t1b=  0.2000
# t2t=  0.3000, t1b=  0.4000
# Output: ev/ds,p21(iev),p12(iev)
   0.0000010   0.5027537   0.5028533
   0.0010010   0.5014159   0.5005367
   0.0020010   0.5034595   0.5016982
   0.0030010   0.5055028   0.5028574
   0.0040010   0.5075456   0.5040163
   0.0050010   0.5095877   0.5051764
   0.0060010   0.5116288   0.5063394
   0.0070010   0.5136686   0.5075067
   0.0080010   0.5157064   0.5086796
   0.0090010   0.5177418   0.5098592
   0.0100009   0.5197740   0.5110466
   0.0110009   0.5218020   0.5122426
   0.0120009   0.5238250   0.5134479
   0.0130009   0.5258418   0.5146628
   0.0140009   0.5278510   0.5158875
   0.0150009   0.5298513   0.5171221
   0.0160009   0.5318411   0.5183661
   0.0170009   0.5338186   0.5196189
   0.0180009   0.5357819   0.5208800
   0.0190009   0.5377289   0.5221479
   0.0200009   0.5396572   0.5234215
   0.0210009   0.5415646   0.5246990
   0.0220009   0.5434484   0.5259785
   0.0230009   0.5453058   0.5272577
   0.0240009   0.5471340   0.5285341
   0.0250009   0.5489297   0.5298049
   0.0260009   0.5506899   0.5310670
   0.0270009   0.5524112   0.5323171
   0.0280009   0.5540899   0.5335516
   0.0290009   0.5557225   0.5347666
   0.0300009   0.5573052   0.5359582
   0.0310008   0.5588341   0.5371218
   0.0320008   0.5603051   0.5382532
   0.0330008   0.5617142   0.5393475
   0.0340008   0.5630571   0.5403999
   0.0350008   0.5643295   0.5414053
   0.0360008   0.5655270   0.5423585
   0.0370008   0.5666450   0.5432541
   0.0380008   0.5676789   0.5440868
   0.0390008   0.5686242   0.5448509
   0.0400008   0.5694761   0.5455408
   0.0410008   0.5702298   0.5461507
   0.0420008   0.5708804   0.5466748
   0.0430008   0.5714231   0.5471073
   0.0440008   0.5718527   0.5474421
   0.0450008   0.5721643   0.5476732
   0.0460008   0.5723523   0.5477945
   0.0470008   0.5724116   0.5477998
   0.0480008   0.5723367   0.5476827
   0.0490008   0.5721221   0.5474371
   0.0500008   0.5717620   0.5470564
   0.0510007   0.5712507   0.5465343
   0.0520007   0.5705824   0.5458643
   0.0530007   0.5697511   0.5450401
   0.0540007   0.5687509   0.5440551
   0.0550007   0.5675756   0.5429027
   0.0560007   0.5662190   0.5415765
   0.0570007   0.5646747   0.5400697
   0.0580007   0.5629361   0.5383757
   0.0590007   0.5609964   0.5364875
   0.0600007   0.5588487   0.5343983
   0.0610007   0.5564862   0.5321010
   0.0620007   0.5539018   0.5295889
   0.0630007   0.5510885   0.5268551
   0.0640007   0.5480395   0.5238931
   0.0650007   0.5447483   0.5206965
   0.0660007   0.5412088   0.5172596
   0.0670007   0.5374153   0.5135770
   0.0680007   0.5333625   0.5096438
   0.0690007   0.5290458   0.5054558
   0.0700006   0.5244615   0.5010095
   0.0710006   0.5196064   0.4963024
   0.0720006   0.5144786   0.4913327
   0.0730006   0.5090775   0.4861001
   0.0740006   0.5034044   0.4806063
   0.0750006   0.4974625   0.4748546
   0.0760006   0.4912582   0.4688512
   0.0770006   0.4848007   0.4626054
   0.0780006   0.4781031   0.4561299
   0.0790006   0.4711827   0.4494413
   0.0800006   0.4640613   0.4425606
   0.0810006   0.4567655   0.4355132
   0.0820006   0.4493269   0.4283295
   0.0830006   0.4417827   0.4210448
   0.0840006   0.4341755   0.4136995
   0.0850006   0.4265536   0.4063397
   0.0860006   0.4189715   0.3990169
   0.0870006   0.4114894   0.3917881
   0.0880006   0.4041732   0.3847157
   0.0890006   0.3970940   0.3778667
   0.0900006   0.3903271   0.3713122
   0.0910005   0.3839502   0.3651255
   0.0920005   0.3780423   0.3593807
   0.0930005   0.3726811   0.3541507
   0.0940005   0.3679411   0.3495053
   0.0950005   0.3638910   0.3455086
   0.0960005   0.3605920   0.3422174
   0.0970005   0.3580956   0.3396792
   0.0980005   0.3564421   0.3379306
   0.0990005   0.3556593   0.3369964
   0.1000005   0.3557615   0.3368886
   0.1010005   0.3567493   0.3376058
   0.1020005   0.3586092   0.3391332
   0.1030005   0.3613136   0.3414433
   0.1040005   0.3648221   0.3444958
   0.1050005   0.3690821   0.3482393
   0.1060005   0.3740305   0.3526128
   0.1070005   0.3795959   0.3575474
   0.1080005   0.3857005   0.3629686
   0.1090005   0.3922629   0.3687987
   0.1100004   0.3992001   0.3749592
   0.1110004   0.4064302   0.3813725
   0.1120004   0.4138740   0.3879640
   0.1130004   0.4214563   0.3946636
   0.1140004   0.4291073   0.4014059
   0.1150004   0.4367628   0.4081315
   0.1160004   0.4443648   0.4147871
   0.1170004   0.4518614   0.4213251
   0.1180004   0.4592071   0.4277042
   0.1190004   0.4663626   0.4338890
   0.1200004   0.4732944   0.4398499
   0.1210004   0.4799752   0.4455628
   0.1220004   0.4863826   0.4510084
   0.1230004   0.4924991   0.4561722
   0.1240004   0.4983117   0.4610436
   0.1250004   0.5038105   0.4656150
   0.1260004   0.5089884   0.4698816
   0.1270004   0.5138409   0.4738407
   0.1280004   0.5183652   0.4774913
   0.1290004   0.5225600   0.4808339
   0.1300004   0.5264257   0.4838703
   0.1310003   0.5299633   0.4866031
   0.1320003   0.5331748   0.4890357
   0.1330003   0.5360632   0.4911723
